CODIGO_MUNICIPIO,DATE,UF,NOME_MUNICIPIO
520545,14/05/2021,GO,Cezarina
520725,14/05/2021,GO,Doverlândia
520995,14/05/2021,GO,Indiara
521308,14/05/2021,GO,Minaçu
521935,14/05/2021,GO,Santa Isabel
521975,14/05/2021,GO,Santo Antônio do Descoberto
130170,15/05/2021,AM,Humaitá
130270,15/05/2021,AM,Manicoré
171090,15/05/2021,TO,Itapiratins
231123,15/05/2021,CE,Potiretama
231150,15/05/2021,CE,Quixeré
250470,15/05/2021,PB,Congo
320335,15/05/2021,ES,Marilândia
330080,15/05/2021,RJ,Cachoeiras de Macacu
353130,15/05/2021,SP,Monte Alto
421110,15/05/2021,SC,Monte Castelo
430310,15/05/2021,RS,Cachoeirinha
430330,15/05/2021,RS,Caibaté
431430,15/05/2021,RS,Pejuçara
431510,15/05/2021,RS,Porto Xavier
431630,15/05/2021,RS,Roque Gonzales
510840,15/05/2021,MT,Várzea Grande
110006,16/05/2021,RO,Colorado do Oeste
110025,16/05/2021,RO,Presidente Médici
270230,16/05/2021,AL,Coruripe
270320,16/05/2021,AL,Igreja Nova
270550,16/05/2021,AL,Murici
270850,16/05/2021,AL,São Luís do Quitunde
270920,16/05/2021,AL,Traipu
314390,16/05/2021,MG,Muriaé
316290,16/05/2021,MG,São João Nepomuceno
330340,16/05/2021,RJ,Nova Friburgo
330520,16/05/2021,RJ,São Pedro da Aldeia
411705,16/05/2021,PR,Nova Laranjeiras
260950,17/05/2021,PE,Nazaré da Mata
292190,17/05/2021,BA,Mucugê
311470,17/05/2021,MG,Carvalhópolis
412865,17/05/2021,PR,Virmond
420230,17/05/2021,SC,Biguaçu
420510,17/05/2021,SC,Dona Emma
430820,17/05/2021,RS,Flores da Cunha
431690,17/05/2021,RS,Santa Maria
510610,17/05/2021,MT,Nossa Senhora do Livramento
240540,18/05/2021,RN,Japi
250110,18/05/2021,PB,Areia
260190,18/05/2021,PE,Bezerros
260410,18/05/2021,PE,Caruaru
261020,18/05/2021,PE,Panelas
270110,18/05/2021,AL,Branquinha
291760,18/05/2021,BA,Jaguaquara
351740,18/05/2021,SP,Guaíra
353940,18/05/2021,SP,Piratininga
210050,19/05/2021,MA,Alto Parnaíba
260220,19/05/2021,PE,Bom Jardim
260880,19/05/2021,PE,Lajedo
261150,19/05/2021,PE,Quipapá
261430,19/05/2021,PE,Moreilândia
292340,19/05/2021,BA,Palmas de Monte Alto
330440,19/05/2021,RJ,Rio Claro
350075,19/05/2021,SP,Alambari
350275,19/05/2021,SP,Araçariguama
350315,19/05/2021,SP,Arapeí
350535,19/05/2021,SP,Barra do Chapéu
350635,19/05/2021,SP,Bertioga
350925,19/05/2021,SP,Cajati
350945,19/05/2021,SP,Campina do Monte Alegre
351015,19/05/2021,SP,Canitar
351430,19/05/2021,SP,Dourado
351512,19/05/2021,SP,Emilianópolis
351515,19/05/2021,SP,Engenheiro Coelho
351907,19/05/2021,SP,Hortolândia
353325,19/05/2021,SP,Novais
354075,19/05/2021,SP,Potim
354325,19/05/2021,SP,Ribeirão Grande
354515,19/05/2021,SP,Saltinho
355495,19/05/2021,SP,Tuiuti
355730,19/05/2021,SP,Estiva Gerbi
421300,19/05/2021,SC,Pinheiro Preto
430340,19/05/2021,RS,Caiçara
430550,19/05/2021,RS,Ciríaco
510025,19/05/2021,MT,Alta Floresta
510337,19/05/2021,MT,Cotriguaçu
172100,20/05/2021,TO,Palmas
230610,20/05/2021,CE,Irauçuba
260230,20/05/2021,PE,Bonito
261500,20/05/2021,PE,Taquaritinga do Norte
353780,20/05/2021,SP,Piedade
354610,20/05/2021,SP,Santa Clara d'Oeste
421120,20/05/2021,SC,Morro da Fumaça
430780,20/05/2021,RS,Estrela
316920,21/05/2021,MG,Tombos
352585,21/05/2021,SP,Jumirim
353215,21/05/2021,SP,Nantes
353657,21/05/2021,SP,Paulistânia
432150,21/05/2021,RS,Torres
230960,22/05/2021,CE,Pacajus
231095,22/05/2021,CE,Pires Ferreira
270130,22/05/2021,AL,Cajueiro
310855,22/05/2021,MG,Brasilândia de Minas
312510,22/05/2021,MG,Extrema
314140,22/05/2021,MG,Medina
315930,22/05/2021,MG,Santa Rita de Jacutinga
315960,22/05/2021,MG,Santa Rita do Sapucaí
330190,22/05/2021,RJ,Itaboraí
350710,22/05/2021,SP,Bom Jesus dos Perdões
351550,22/05/2021,SP,Fernandópolis
352010,22/05/2021,SP,Igarapava
353250,22/05/2021,SP,Neves Paulista
353670,22/05/2021,SP,Pederneiras
354490,22/05/2021,SP,Sales Oliveira
354600,22/05/2021,SP,Santa Branca
354740,22/05/2021,SP,Santa Rita d'Oeste
354750,22/05/2021,SP,Santa Rita do Passa Quatro
431200,22/05/2021,RS,Mariano Moro
431380,22/05/2021,RS,Palmitinho
510720,22/05/2021,MT,Rio Branco
522145,22/05/2021,GO,Trombas
150330,23/05/2021,PA,Igarapé-Miri
160050,23/05/2021,AP,Oiapoque
230490,23/05/2021,CE,Groaíras
290340,23/05/2021,BA,Belmonte
320520,23/05/2021,ES,Vila Velha
350680,23/05/2021,SP,Bocaina
431290,23/05/2021,RS,Nova Bassano
510125,23/05/2021,MT,Araputanga
220620,24/05/2021,PI,Miguel Alves
260050,24/05/2021,PE,Águas Belas
260520,24/05/2021,PE,Escada
261410,24/05/2021,PE,Sertânia
311060,24/05/2021,MG,Cambuí
314670,24/05/2021,MG,Palma
314800,24/05/2021,MG,Patos de Minas
314820,24/05/2021,MG,Patrocínio do Muriaé
315270,24/05/2021,MG,Prados
353340,24/05/2021,SP,Nova Odessa
411575,24/05/2021,PR,Mauá da Serra
432145,24/05/2021,RS,Teutônia
500315,24/05/2021,MS,Coronel Sapucaia
230360,25/05/2021,CE,Catarina
290630,25/05/2021,BA,Canavieiras
110060,26/05/2021,RO,Cacaulândia
170030,26/05/2021,TO,Aguiarnópolis
170305,26/05/2021,TO,Bandeirantes do Tocantins
170460,26/05/2021,TO,Chapada de Areia
170625,26/05/2021,TO,Crixás do Tocantins
171245,26/05/2021,TO,Luzinópolis
171550,26/05/2021,TO,Oliveira de Fátima
171845,26/05/2021,TO,Pugmil
171889,26/05/2021,TO,Santa Rita do Tocantins
172000,26/05/2021,TO,Santa Terezinha do Tocantins
172097,26/05/2021,TO,Talismã
172125,26/05/2021,TO,Tupirama
250430,26/05/2021,PB,Catolé do Rocha
250690,26/05/2021,PB,Itabaiana
260260,26/05/2021,PE,Brejo da Madre de Deus
260280,26/05/2021,PE,Buíque
290320,26/05/2021,BA,Barreiras
330270,26/05/2021,RJ,Maricá
412350,26/05/2021,PR,Santa Helena
421900,26/05/2021,SC,Urussanga
140020,27/05/2021,RR,Caracaraí
261460,27/05/2021,PE,Tabira
410655,27/05/2021,PR,Corumbataí do Sul
421870,27/05/2021,SC,Tubarão
430950,27/05/2021,RS,Guarani das Missões
150430,28/05/2021,PA,Maracanã
293010,28/05/2021,BA,Senhor do Bonfim
320480,28/05/2021,ES,São José do Calçado
355620,28/05/2021,SP,Valinhos
431170,28/05/2021,RS,Machadinho
432290,28/05/2021,RS,Viadutos
500060,28/05/2021,MS,Amambai
520590,28/05/2021,GO,Corumbaíba
150540,29/05/2021,PA,Ourém
292870,29/05/2021,BA,Santo Antônio de Jesus
292910,29/05/2021,BA,São Felipe
355050,29/05/2021,SP,São Pedro do Turvo
430020,29/05/2021,RS,Ajuricaba
430630,29/05/2021,RS,David Canabarro
430990,29/05/2021,RS,Ibiraiaras
432240,29/05/2021,RS,Uruguaiana
120033,30/05/2021,AC,Mâncio Lima
150270,30/05/2021,PA,Conceição do Araguaia
312130,30/05/2021,MG,Descoberto
316105,30/05/2021,MG,São Félix de Minas
353500,30/05/2021,SP,Palestina
354940,30/05/2021,SP,São Joaquim da Barra
355630,30/05/2021,SP,Valparaíso
430180,30/05/2021,RS,Barracão
431780,30/05/2021,RS,Santo Augusto
130390,31/05/2021,AM,São Paulo de Olivença
260020,31/05/2021,PE,Afrânio
270150,31/05/2021,AL,Campo Grande
270420,31/05/2021,AL,Limoeiro de Anadia
270680,31/05/2021,AL,Piaçabuçu
291460,31/05/2021,BA,Irecê
313670,31/05/2021,MG,Juiz de Fora
313790,31/05/2021,MG,Lamim
315980,31/05/2021,MG,Santa Vitória
316200,31/05/2021,MG,São Gonçalo do Sapucaí
320140,31/05/2021,ES,Castelo
430380,31/05/2021,RS,Campinas do Sul
430810,31/05/2021,RS,Feliz
431260,31/05/2021,RS,Muçum
431270,31/05/2021,RS,Nonoai
521190,31/05/2021,GO,Jataí
170110,01/06/2021,TO,Aparecida do Rio Negro
170320,01/06/2021,TO,Bernardo Sayão
170380,01/06/2021,TO,Buriti do Tocantins
170390,01/06/2021,TO,Caseara
170555,01/06/2021,TO,Combinado
170710,01/06/2021,TO,Divinópolis do Tocantins
170830,01/06/2021,TO,Goianorte
171250,01/06/2021,TO,Marianópolis do Tocantins
171420,01/06/2021,TO,Natividade
171500,01/06/2021,TO,Nova Rosalândia
171665,01/06/2021,TO,Pequizeiro
171830,01/06/2021,TO,Praia Norte
171880,01/06/2021,TO,Sampaio
171890,01/06/2021,TO,Santa Rosa do Tocantins
171900,01/06/2021,TO,Santa Tereza do Tocantins
220500,01/06/2021,PI,Itainópolis
220610,01/06/2021,PI,Matias Olímpio
230070,01/06/2021,CE,Alto Santo
290890,01/06/2021,BA,Coração de Maria
292290,01/06/2021,BA,Nova Soure
292320,01/06/2021,BA,Oliveira dos Brejinhos
292980,01/06/2021,BA,Saúde
310300,01/06/2021,MG,Antônio Dias
310740,01/06/2021,MG,Bom Despacho
310970,01/06/2021,MG,Cachoeira de Minas
311880,01/06/2021,MG,Coração de Jesus
312230,01/06/2021,MG,Divinópolis
312870,01/06/2021,MG,Guaxupé
313990,01/06/2021,MG,Maria da Fé
314160,01/06/2021,MG,Mercês
314740,01/06/2021,MG,Paraopeba
314870,01/06/2021,MG,Pedra Azul
314960,01/06/2021,MG,Pequi
314990,01/06/2021,MG,Perdões
315120,01/06/2021,MG,Pirapora
315490,01/06/2021,MG,Rio Casca
316960,01/06/2021,MG,Tupaciguara
330225,01/06/2021,RJ,Itatiaia
420125,01/06/2021,SC,Apiúna
420515,01/06/2021,SC,Doutor Pedrinho
420765,01/06/2021,SC,Iporã do Oeste
421400,01/06/2021,SC,Presidente Getúlio
421895,01/06/2021,SC,Urupema
430320,01/06/2021,RS,Cacique Doble
431010,01/06/2021,RS,Igrejinha
431090,01/06/2021,RS,Jacutinga
431160,01/06/2021,RS,Liberato Salzano
510190,01/06/2021,MT,Brasnorte
520015,01/06/2021,GO,Adelândia
520355,01/06/2021,GO,Bonfinópolis
520552,01/06/2021,GO,Colinas do Sul
520753,01/06/2021,GO,Faina
520915,01/06/2021,GO,Gouvelândia
521305,01/06/2021,GO,Mimoso de Goiás
521525,01/06/2021,GO,Novo Planalto
521925,01/06/2021,GO,Santa Fé de Goiás
522005,01/06/2021,GO,São João da Paraúna
522015,01/06/2021,GO,São Luiz do Norte
522045,01/06/2021,GO,Senador Canedo
522108,01/06/2021,GO,Teresina de Goiás
522155,01/06/2021,GO,Turvelândia
315420,02/06/2021,MG,Resende Costa
412780,02/06/2021,PR,Tomazina
510410,02/06/2021,MT,Guarantã do Norte
210290,03/06/2021,MA,Carutapera
250290,03/06/2021,PB,Brejo dos Santos
260040,03/06/2021,PE,Água Preta
270710,03/06/2021,AL,Piranhas
311270,03/06/2021,MG,Capitão Enéas
430400,03/06/2021,RS,Campo Novo
430530,03/06/2021,RS,Chapada
430560,03/06/2021,RS,Colorado
431890,03/06/2021,RS,São Luiz Gonzaga
500690,03/06/2021,MS,Porto Murtinho
500793,03/06/2021,MS,Sonora
230427,04/06/2021,CE,Ereré
231126,04/06/2021,CE,Quiterianópolis
250310,04/06/2021,PB,Cabaceiras
260820,04/06/2021,PE,Joaquim Nabuco
312020,04/06/2021,MG,Cristais
354050,04/06/2021,SP,Porangaba
432020,04/06/2021,RS,Seberi
320180,05/06/2021,ES,Divino de São Lourenço
411342,05/06/2021,PR,Lidianópolis
520330,05/06/2021,GO,Bela Vista de Goiás
150250,06/06/2021,PA,Chaves
210005,06/06/2021,MA,Açailândia
251010,06/06/2021,PB,Nova Floresta
260100,06/06/2021,PE,Angelim
312610,06/06/2021,MG,Formiga
313740,06/06/2021,MG,Lagoa Dourada
353460,06/06/2021,SP,Osvaldo Cruz
412650,06/06/2021,PR,Sertanópolis
420030,06/06/2021,SC,Agronômica
420190,06/06/2021,SC,Aurora
420310,06/06/2021,SC,Caibi
220345,07/06/2021,PI,Dom Inocêncio
261260,07/06/2021,PE,Santa Maria da Boa Vista
270870,07/06/2021,AL,São Miguel dos Milagres
291740,07/06/2021,BA,Jacaraci
430720,07/06/2021,RS,Erval Grande
432270,07/06/2021,RS,Vera Cruz
520130,07/06/2021,GO,Anicuns
231310,08/06/2021,CE,Tabuleiro do Norte
251520,08/06/2021,PB,São Sebastião do Umbuzeiro
270140,08/06/2021,AL,Campo Alegre
292940,08/06/2021,BA,São Miguel das Matas
330187,08/06/2021,RJ,Iguaba Grande
330460,08/06/2021,RJ,Santa Maria Madalena
350390,08/06/2021,SP,Arujá
430676,08/06/2021,RS,Eldorado do Sul
130050,09/06/2021,AM,Barreirinha
150530,09/06/2021,PA,Oriximiná
170220,09/06/2021,TO,Araguatins
210310,09/06/2021,MA,Cedral
210920,09/06/2021,MA,Presidente Juscelino
220430,09/06/2021,PI,Fronteiras
261000,09/06/2021,PE,Palmares
270740,09/06/2021,AL,Porto de Pedras
290230,09/06/2021,BA,Aratuípe
290780,09/06/2021,BA,Cícero Dantas
315140,09/06/2021,MG,Pitangui
330250,09/06/2021,RJ,Magé
420270,09/06/2021,SC,Botuverá
150040,10/06/2021,PA,Alenquer
170765,10/06/2021,TO,Figueirópolis
171488,10/06/2021,TO,Nova Olinda
171575,10/06/2021,TO,Palmeirópolis
171888,10/06/2021,TO,Santa Maria do Tocantins
172065,10/06/2021,TO,Silvanópolis
172090,10/06/2021,TO,Taguatinga
211260,10/06/2021,MA,Urbano Santos
330570,10/06/2021,RJ,Sumidouro
410830,10/06/2021,PR,Foz do Iguaçu
411140,10/06/2021,PR,Ivaí
420630,10/06/2021,SC,Guabiruba
520085,10/06/2021,GO,Americano do Brasil
521405,10/06/2021,GO,Mundo Novo
521486,10/06/2021,GO,Nova Glória
522205,10/06/2021,GO,Vicentinópolis
261190,11/06/2021,PE,Rio Formoso
280330,11/06/2021,SE,Japaratuba
290460,11/06/2021,BA,Brumado
315520,11/06/2021,MG,Rio Espera
410105,11/06/2021,PR,Anahy
420480,11/06/2021,SC,Curitibanos
421055,11/06/2021,SC,Marema
500540,11/06/2021,MS,Maracaju
211110,12/06/2021,MA,São João dos Patos
211140,12/06/2021,MA,São Luís Gonzaga do Maranhão
220900,12/06/2021,PI,Rio Grande do Piauí
240520,12/06/2021,RN,Janduís
260200,12/06/2021,PE,Bodocó
270210,12/06/2021,AL,Colônia Leopoldina
280710,12/06/2021,SE,Simão Dias
315990,12/06/2021,MG,Santo Antônio do Amparo
330205,12/06/2021,RJ,Italva
330415,12/06/2021,RJ,Quissamã
410975,12/06/2021,PR,Ibema
411345,12/06/2021,PR,Lindoeste
411570,12/06/2021,PR,Matinhos
411745,12/06/2021,PR,Ouro Verde do Oeste
412402,12/06/2021,PR,Santa Tereza do Oeste
421700,12/06/2021,SC,São Ludgero
170650,13/06/2021,TO,Darcinópolis
220470,13/06/2021,PI,Inhuma
261570,13/06/2021,PE,Triunfo
290135,13/06/2021,BA,Andorinha
290195,13/06/2021,BA,Apuarema
290395,13/06/2021,BA,Bom Jesus da Serra
290405,13/06/2021,BA,Bonito
290485,13/06/2021,BA,Cabaceiras do Paraguaçu
290755,13/06/2021,BA,Caturama
291685,13/06/2021,BA,Itatim
291875,13/06/2021,BA,Lagoa Real
291905,13/06/2021,BA,Lajedo do Tabocal
291992,13/06/2021,BA,Madre de Deus
292145,13/06/2021,BA,Mirante
292205,13/06/2021,BA,Mulungu do Morro
292225,13/06/2021,BA,Muquém do São Francisco
292273,13/06/2021,BA,Nova Fátima
292275,13/06/2021,BA,Nova Ibiá
292303,13/06/2021,BA,Novo Horizonte
292335,13/06/2021,BA,Ourolândia
292593,13/06/2021,BA,Quixabeira
292895,13/06/2021,BA,São Domingos
292905,13/06/2021,BA,São Félix do Coribe
292935,13/06/2021,BA,São José da Vitória
292937,13/06/2021,BA,São José do Jacuípe
292975,13/06/2021,BA,Saubara
293015,13/06/2021,BA,Serra do Ramalho
293050,13/06/2021,BA,Serrinha
293076,13/06/2021,BA,Sítio do Quinto
293317,13/06/2021,BA,Varzedo
293360,13/06/2021,BA,Xique-Xique
310990,13/06/2021,MG,Caetanópolis
313960,13/06/2021,MG,Mantena
315720,13/06/2021,MG,Santa Bárbara
316000,13/06/2021,MG,Santo Antônio do Aventureiro
320440,13/06/2021,ES,Rio Novo do Sul
330395,13/06/2021,RJ,Pinheiral
330470,13/06/2021,RJ,Santo Antônio de Pádua
350010,13/06/2021,SP,Adamantina
351240,13/06/2021,SP,Cordeirópolis
351250,13/06/2021,SP,Coroados
351840,13/06/2021,SP,Guaratinguetá
352600,13/06/2021,SP,Junqueirópolis
352800,13/06/2021,SP,Macatuba
352910,13/06/2021,SP,Marinópolis
352920,13/06/2021,SP,Martinópolis
353040,13/06/2021,SP,Mirassolândia
353370,13/06/2021,SP,Ocauçu
353560,13/06/2021,SP,Paraibuna
354090,13/06/2021,SP,Pradópolis
354170,13/06/2021,SP,Quatá
354220,13/06/2021,SP,Rancharia
354790,13/06/2021,SP,Santo Antônio da Alegria
354800,13/06/2021,SP,Santo Antônio de Posse
354805,13/06/2021,SP,Santo Antônio do Aracanguá
354820,13/06/2021,SP,Santo Antônio do Pinhal
355255,13/06/2021,SP,Suzanápolis
355320,13/06/2021,SP,Taiúva
355580,13/06/2021,SP,Urânia
355590,13/06/2021,SP,Uru
411320,13/06/2021,PR,Lapa
412120,13/06/2021,PR,Quitandinha
421800,13/06/2021,SC,Tijucas
431210,13/06/2021,RS,Mata
510780,13/06/2021,MT,Santo Antônio do Leverger
170130,14/06/2021,TO,Aragominas
211100,14/06/2021,MA,São João Batista
270810,14/06/2021,AL,Santana do Mundaú
291465,14/06/2021,BA,Itabela
520017,14/06/2021,GO,Água Fria de Goiás
130420,15/06/2021,AM,Tefé
240120,15/06/2021,RN,Arês
270540,15/06/2021,AL,Monteirópolis
291680,15/06/2021,BA,Itarantim
311260,15/06/2021,MG,Capinópolis
353850,15/06/2021,SP,Piquete
420820,15/06/2021,SC,Itajaí
421940,15/06/2021,SC,Witmarsum
500830,15/06/2021,MS,Três Lagoas
510710,15/06/2021,MT,São José dos Quatro Marcos
522185,15/06/2021,GO,Valparaíso de Goiás
110008,16/06/2021,RO,Costa Marques
110009,16/06/2021,RO,Espigão D'Oeste
110015,16/06/2021,RO,Ouro Preto do Oeste
260875,16/06/2021,PE,Lagoa Grande
290270,16/06/2021,BA,Barra
350520,16/06/2021,SP,Bariri
353860,16/06/2021,SP,Piracaia
354520,16/06/2021,SP,Salto
411300,16/06/2021,PR,Jussara
250230,17/06/2021,PB,Bom Sucesso
250550,17/06/2021,PB,Vista Serrana
250840,17/06/2021,PB,Lastro
250930,17/06/2021,PB,Mataraca
280690,17/06/2021,SE,São Francisco
312400,17/06/2021,MG,Ervália
314400,17/06/2021,MG,Mutum
330500,17/06/2021,RJ,São João da Barra
355010,17/06/2021,SP,São Manuel
520050,17/06/2021,GO,Aloândia
350580,18/06/2021,SP,Bastos
410753,18/06/2021,PR,Entre Rios do Oeste
411845,18/06/2021,PR,Pato Bragado
420520,18/06/2021,SC,Erval Velho
521290,18/06/2021,GO,Marzagão
110014,19/06/2021,RO,Nova Brasilândia D'Oeste
210190,19/06/2021,MA,Bequimão
210240,19/06/2021,MA,Cajapió
210462,19/06/2021,MA,Governador Luiz Rocha
210927,19/06/2021,MA,Presidente Sarney
211023,19/06/2021,MA,Santana do Maranhão
211107,19/06/2021,MA,São João do Soter
211227,19/06/2021,MA,Tufilândia
220760,19/06/2021,PI,Parnaguá
290100,19/06/2021,BA,Amargosa
354340,19/06/2021,SP,Ribeirão Preto
171660,20/06/2021,TO,Peixe
211027,20/06/2021,MA,Santo Amaro do Maranhão
260570,20/06/2021,PE,Floresta
270370,20/06/2021,AL,Jaramataia
290720,20/06/2021,BA,Casa Nova
292580,20/06/2021,BA,Queimadas
330310,20/06/2021,RJ,Natividade
410240,20/06/2021,PR,Bandeirantes
430510,20/06/2021,RS,Caxias do Sul
500150,20/06/2021,MS,Bandeirantes
500840,20/06/2021,MS,Vicentina
221050,21/06/2021,PI,São Pedro do Piauí
230420,21/06/2021,CE,Crato
270610,21/06/2021,AL,Ouro Branco
350200,21/06/2021,SP,Analândia
351920,21/06/2021,SP,Iacri
420710,21/06/2021,SC,Ilhota
420730,21/06/2021,SC,Imbituba
421160,21/06/2021,SC,Nova Veneza
421490,21/06/2021,SC,Rio Fortuna
421550,21/06/2021,SC,Santa Cecília
110037,22/06/2021,RO,Alto Alegre dos Parecis
110094,22/06/2021,RO,Cujubim
110143,22/06/2021,RO,Nova União
110148,22/06/2021,RO,São Felipe D'Oeste
110155,22/06/2021,RO,Teixeirópolis
110175,22/06/2021,RO,Vale do Anari
150680,22/06/2021,PA,Santarém
290290,22/06/2021,BA,Barra do Choça
313770,22/06/2021,MG,Lajinha
412535,22/06/2021,PR,São Jorge do Patrocínio
170300,23/06/2021,TO,Babaçulândia
170610,23/06/2021,TO,Cristalândia
171750,23/06/2021,TO,Pium
230428,23/06/2021,CE,Eusébio
230650,23/06/2021,CE,Itapiúna
291060,23/06/2021,BA,Esplanada
352460,23/06/2021,SP,Jacupiranga
410755,23/06/2021,PR,Farol
421460,23/06/2021,SC,Rio do Oeste
520630,23/06/2021,GO,Cristianópolis
110018,24/06/2021,RO,Pimenta Bueno
251410,24/06/2021,PB,São João do Tigre
310410,24/06/2021,MG,Arceburgo
311340,24/06/2021,MG,Caratinga
311500,24/06/2021,MG,Cascalho Rico
313250,24/06/2021,MG,Itamarandiba
313290,24/06/2021,MG,Itamogi
316220,24/06/2021,MG,São João Batista do Glória
316265,24/06/2021,MG,São João do Pacuí
350110,24/06/2021,SP,Alto Alegre
350180,24/06/2021,SP,Américo de Campos
350410,24/06/2021,SP,Atibaia
350470,24/06/2021,SP,Balbinos
351190,24/06/2021,SP,Clementina
351680,24/06/2021,SP,Gastão Vidigal
351930,24/06/2021,SP,Ibaté
351990,24/06/2021,SP,Iepê
352570,24/06/2021,SP,José Bonifácio
352740,24/06/2021,SP,Lucélia
353010,24/06/2021,SP,Mirandópolis
353260,24/06/2021,SP,Nhandeara
354040,24/06/2021,SP,Populina
354390,24/06/2021,SP,Rio Claro
354530,24/06/2021,SP,Salto de Pirapora
354570,24/06/2021,SP,Santa Albertina
354660,24/06/2021,SP,Santa Fé do Sul
354910,24/06/2021,SP,São João da Boa Vista
354920,24/06/2021,SP,São João das Duas Pontes
354925,24/06/2021,SP,São João de Iracema
354930,24/06/2021,SP,São João do Pau d'Alho
510395,24/06/2021,MT,Glória D'Oeste
510835,24/06/2021,MT,Vale de São Domingos
520390,24/06/2021,GO,Buriti Alegre
520860,24/06/2021,GO,Goianésia
120039,25/06/2021,AC,Porto Walter
130290,25/06/2021,AM,Maués
220850,25/06/2021,PI,Porto
292370,25/06/2021,BA,Paratinga
320495,25/06/2021,ES,São Roque do Canaã
412790,25/06/2021,PR,Tuneiras do Oeste
510770,25/06/2021,MT,Rosário Oeste
220750,26/06/2021,PI,Palmeirais
221060,26/06/2021,PI,São Raimundo Nonato
240165,26/06/2021,RN,Bodó
240375,26/06/2021,RN,Fernando Pedroza
240485,26/06/2021,RN,Itajá
240725,26/06/2021,RN,Major Sales
241445,26/06/2021,RN,Triunfo Potiguar
241475,26/06/2021,RN,Venha-Ver
261350,26/06/2021,PE,São José do Belmonte
290730,26/06/2021,BA,Castro Alves
290750,26/06/2021,BA,Catu
292510,26/06/2021,BA,Poções
292810,26/06/2021,BA,Santa Maria da Vitória
314320,26/06/2021,MG,Monte Santo de Minas
320460,26/06/2021,ES,Santa Teresa
412810,26/06/2021,PR,Umuarama
210100,27/06/2021,MA,Arari
210400,27/06/2021,MA,Esperantinópolis
290580,27/06/2021,BA,Camamu
320280,27/06/2021,ES,Itapemirim
352660,27/06/2021,SP,Lavrinhas
430450,27/06/2021,RS,Canguçu
430460,27/06/2021,RS,Canoas
432010,27/06/2021,RS,Sarandi
510850,27/06/2021,MT,Vera
210910,28/06/2021,MA,Presidente Dutra
250970,28/06/2021,PB,Monteiro
260080,28/06/2021,PE,Altinho
291360,28/06/2021,BA,Ilhéus
354240,28/06/2021,SP,Regente Feijó
410570,28/06/2021,PR,Clevelândia
313862,29/06/2021,MG,Limeira do Oeste
316400,29/06/2021,MG,São Pedro dos Ferros
320225,29/06/2021,ES,Governador Lindenberg
352750,29/06/2021,SP,Lucianópolis
353150,29/06/2021,SP,Monte Azul Paulista
353200,29/06/2021,SP,Morungaba
353284,29/06/2021,SP,Nova Canaã Paulista
353330,29/06/2021,SP,Nova Luzitânia
353640,29/06/2021,SP,Paulicéia
355535,29/06/2021,SP,Ubarana
432080,29/06/2021,RS,Soledade
510629,29/06/2021,MT,Paranaíta
510630,29/06/2021,MT,Paranatinga
520380,29/06/2021,GO,Britânia
220660,30/06/2021,PI,Monte Alegre do Piauí
231195,30/06/2021,CE,Salitre
290940,30/06/2021,BA,Cotegipe
292530,30/06/2021,BA,Porto Seguro
293210,30/06/2021,BA,Ubaíra
330095,30/06/2021,RJ,Comendador Levy Gasparian
330227,30/06/2021,RJ,Japeri
351870,30/06/2021,SP,Guarujá
140005,01/07/2021,RR,Alto Alegre
140015,01/07/2021,RR,Bonfim
140030,01/07/2021,RR,Mucajaí
140040,01/07/2021,RR,Normandia
140050,01/07/2021,RR,São João da Baliza
140060,01/07/2021,RR,São Luiz
220020,01/07/2021,PI,Água Branca
220280,01/07/2021,PI,Conceição do Canindé
260010,01/07/2021,PE,Afogados da Ingazeira
260090,01/07/2021,PE,Amaraji
261040,01/07/2021,PE,Parnamirim
261100,01/07/2021,PE,Petrolândia
292700,01/07/2021,BA,Rio Real
312820,01/07/2021,MG,Guaraciaba
320515,01/07/2021,ES,Vila Pavão
350400,01/07/2021,SP,Assis
431050,01/07/2021,RS,Iraí
130008,02/07/2021,AM,Anamã
250530,02/07/2021,PB,Curral Velho
290070,02/07/2021,BA,Alagoinhas
291960,02/07/2021,BA,Macajuba
412370,02/07/2021,PR,Santa Isabel do Ivaí
120010,03/07/2021,AC,Brasiléia
